"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.041762000E0,2.634042972E-2,7.800750302E-2,7.378063305E-2
2.051763000E0,4.601586043E-2,5.673195662E-2,2.149372520E-2
2.061773000E0,4.754004226E-2,5.612775652E-2,2.536645261E-2
2.071792000E0,7.754483180E-3,-4.744481030E-3,-2.584000171E-2
2.081788000E0,-1.447749125E-2,-2.926469993E-2,5.652967037E-3
2.091798000E0,-1.113596397E-2,-2.976649381E-2,9.288628115E-3
2.101824000E0,9.460181082E-3,-1.587769269E-2,4.329489974E-2
2.111845000E0,1.181539010E-1,1.285742537E-2,-1.115356934E-1
2.121855000E0,1.326354533E-1,4.927116070E-2,-1.032405318E-1
2.131834000E0,1.731669361E-1,1.474379538E-1,-1.044124051E-1
2.141872000E0,1.239391179E-1,2.205339875E-1,-8.797706966E-2
2.151882000E0,1.243474911E-1,2.206725483E-1,-8.874391372E-2
2.161860000E0,3.806324971E-2,1.794828974E-1,-2.920326305E-2
2.171898000E0,2.621154658E-2,1.523779374E-1,5.731910730E-3
2.181908000E0,-2.456865486E-2,1.093554585E-1,7.324632545E-2
2.191917000E0,-4.844780878E-2,4.001944485E-2,1.011419387E-1
2.201894000E0,-4.997502385E-2,7.908084168E-2,9.334062922E-2
2.211904000E0,-4.920286705E-2,7.922119313E-2,9.264065355E-2
2.221912000E0,-1.461863727E-3,2.027314451E-1,1.072813415E-1
2.231921000E0,4.969188271E-3,1.861072994E-1,5.115663650E-2
2.241931000E0,4.290461580E-3,1.856365255E-1,5.386589819E-2
2.251969000E0,-1.529886174E-2,1.450186957E-1,6.125912223E-2
2.261977000E0,1.863355167E-2,1.866437632E-1,3.164724159E-2
2.271987000E0,5.469910815E-2,1.665609711E-1,-1.691272181E-2
2.281965000E0,8.395375589E-2,1.665246087E-1,-4.712396718E-2
2.291973000E0,9.673007741E-2,1.966416979E-1,-6.058213800E-2
2.301983000E0,9.696554661E-2,1.959437962E-1,-5.627099046E-2
2.312022000E0,3.117945292E-2,1.540573034E-1,-2.938456785E-2
2.321999000E0,-3.341653367E-2,4.690681164E-2,5.872192400E-2
2.332009000E0,-2.703840454E-2,6.415572780E-2,8.604745195E-2
2.342018000E0,6.114022732E-2,1.024605406E-1,2.759981034E-2
2.352056000E0,8.587623817E-2,9.352497183E-2,-4.126044328E-3
2.362066000E0,8.825342369E-2,9.314266442E-2,-1.293253782E-3
2.372074000E0,8.089834703E-3,-1.794706685E-2,-2.656685858E-2
2.382056000E0,-3.290015258E-3,2.887785179E-2,-3.814406463E-2
2.392066000E0,-4.264780654E-3,2.833012300E-2,-3.492078929E-2
2.402070000E0,-2.748639034E-2,4.898989135E-2,8.101694729E-3
2.412078000E0,3.813149083E-2,1.070205466E-1,2.068093025E-2
2.422088000E0,6.701592074E-2,9.269855012E-2,-4.491346385E-2
2.432127000E0,3.374305727E-2,8.948119280E-2,-7.727706701E-2
2.442136000E0,3.513687360E-2,1.271614636E-1,-4.740331791E-2
2.452146000E0,3.649980932E-2,1.270325690E-1,-4.631866397E-2
2.462154000E0,3.567907266E-2,1.094880624E-1,-2.178343646E-2
2.472132000E0,-5.297437596E-2,1.435625472E-1,1.153210712E-2
2.482142000E0,-5.705359917E-2,1.128647381E-1,4.917515216E-2
2.492149000E0,-5.614595141E-2,1.130073828E-1,4.846202026E-2
2.502157000E0,2.900558833E-2,8.268864683E-2,-4.317575815E-2
2.512167000E0,3.018364012E-2,8.270767769E-2,-4.305455633E-2
2.522176000E0,6.769687583E-3,7.248851717E-2,4.158415519E-2
2.532211000E0,-3.260039941E-2,1.126538637E-1,1.676765285E-1
2.542221000E0,-3.159041625E-2,1.123790629E-1,1.696144419E-1
2.552202000E0,-4.447572210E-2,1.533219430E-1,1.536845800E-1
2.562241000E0,2.518282035E-2,4.965599885E-2,4.194128302E-2
2.572251000E0,2.533245425E-2,4.955297365E-2,4.262135531E-2
2.582228000E0,5.314028157E-2,5.830216700E-2,-6.329962234E-2
2.592239000E0,7.455888832E-2,1.325642269E-1,-9.195186068E-2
2.602249000E0,7.343485704E-2,1.323087767E-1,-9.056545844E-2
2.612286000E0,2.396662690E-2,1.411595151E-1,-7.641392205E-2
2.622275000E0,-5.073566895E-2,7.204445768E-2,-2.365385340E-2
2.632285000E0,-5.319489365E-2,7.170088808E-2,-2.197189040E-2
2.642312000E0,-2.270440034E-2,1.105327771E-1,-2.497324563E-2
2.652297000E0,2.043650750E-2,8.803970796E-2,-5.873630906E-2
2.662307000E0,1.947065482E-2,8.803834666E-2,-5.892192618E-2
2.672339000E0,2.380727886E-2,1.084201142E-1,-1.104797776E-1
2.682327000E0,-7.293563273E-2,5.590426954E-2,-7.921552864E-2
2.692337000E0,-7.150234313E-2,5.586974813E-2,-7.870421704E-2
2.702364000E0,-3.123161648E-2,3.914472423E-2,-4.098570637E-2
2.712356000E0,-1.539769682E-2,4.050990747E-2,-1.063458578E-2
2.722366000E0,-1.176243374E-2,4.080381228E-2,-1.175140511E-2
2.732391000E0,1.875240089E-2,2.693124746E-2,7.464002757E-2
2.742381000E0,4.825136061E-2,1.130231246E-1,1.323923279E-1
2.752391000E0,4.811985307E-2,1.128642082E-1,1.333756286E-1
2.762388000E0,7.453569132E-2,1.897886698E-1,4.956982094E-2
2.772415000E0,5.856796863E-2,2.486759604E-1,-5.794067089E-3
2.782425000E0,5.798056557E-2,2.486649238E-1,-5.845812663E-3
2.792413000E0,-3.697864617E-4,2.173494112E-1,-3.960520616E-2
2.802444000E0,-7.333995856E-2,7.331096002E-2,-5.603588215E-2
2.812454000E0,-7.203279980E-2,7.339362960E-2,-5.628964217E-2
2.822440000E0,-7.811629778E-2,1.548823787E-3,-7.364136882E-2
2.832473000E0,3.196654753E-2,8.519601513E-2,-6.646138086E-2
2.842483000E0,3.377314074E-2,8.511411756E-2,-6.555002835E-2
2.852467000E0,-2.360793448E-2,3.929241210E-2,2.979707978E-2
2.862502000E0,-3.520583191E-2,1.689890662E-2,1.076638134E-1
2.872512000E0,-3.218214762E-2,1.670141235E-2,1.095952583E-1
2.882492000E0,4.023400568E-2,6.023820751E-2,6.700521760E-2
2.892532000E0,1.188912349E-1,3.267797552E-2,-4.149806407E-2
2.902542000E0,1.216544737E-1,3.270172983E-2,-4.103005841E-2
2.912550000E0,1.519554030E-1,1.610121096E-1,5.531521282E-2
2.922530000E0,1.275675436E-1,1.571461134E-1,3.029520773E-2
2.932540000E0,1.282023137E-1,1.569797966E-1,3.150879277E-2
2.942545000E0,6.504282350E-2,1.801749519E-1,1.081425998E-1
2.952560000E0,5.227244513E-1,-9.231997945E-2,2.622657301E-1
2.962570000E0,5.307262563E-1,-9.264079059E-2,2.660469966E-1
2.972603000E0,-5.534600663E-2,2.015588774E-1,-1.258511665E-1
2.982589000E0,-1.950130657E-1,-4.692081298E-2,9.954973270E-2
2.992599000E0,-1.935156485E-1,-4.674986415E-2,9.879297509E-2
3.002629000E0,-2.516807532E-1,8.864284826E-2,2.091579371E-1
3.012618000E0,-9.583790193E-2,1.346898908E-1,-1.687066800E-1
3.022628000E0,-9.331260826E-2,1.337903241E-1,-1.622351644E-1
3.032625000E0,-1.211114318E-1,1.613798447E-1,-7.239197415E-2
3.042648000E0,-1.747201941E-1,9.298772234E-2,3.686806285E-2
3.052658000E0,-1.681014932E-1,9.255409649E-2,4.137348183E-2
3.062682000E0,-2.297620998E-1,2.049211909E-1,5.516995062E-2
3.072668000E0,-2.289294929E-1,1.494416941E-1,6.706246092E-2
3.082678000E0,-2.309736795E-1,1.490778328E-1,6.894478471E-2
3.092678000E0,-4.784787532E-2,3.947193076E-2,-1.886694808E-2
3.102700000E0,-5.415275437E-2,3.871747092E-2,-1.544966166E-2
3.112710000E0,-2.015780773E-2,1.646471432E-2,-7.459177434E-2
3.122705000E0,1.631550593E-1,5.045150797E-2,6.483351602E-2
3.132731000E0,1.606236901E-1,4.991819166E-2,6.778220292E-2
3.142741000E0,1.483996929E-1,4.711619678E-2,6.991592957E-2
3.152730000E0,1.932565986E-1,9.927890612E-2,-7.900305544E-2
3.162770000E0,2.459722262E-1,8.304704460E-2,-9.007585463E-2
3.172780000E0,2.475920145E-1,8.293172655E-2,-8.891064160E-2
3.182788000E0,1.701732713E-1,5.686850281E-2,-2.057736372E-2
3.192796000E0,1.736619394E-1,5.724697298E-2,-2.233215882E-2
3.202806000E0,9.633962958E-2,1.277275197E-1,7.299775026E-2
3.212813000E0,4.563002357E-3,8.825431905E-2,2.521183259E-1
3.222822000E0,7.811719656E-3,8.798444264E-2,2.546977337E-1
3.232832000E0,8.522553786E-3,6.950251315E-2,1.511061589E-1
3.242840000E0,-4.546789410E-2,8.457430079E-2,3.382582506E-2
3.252848000E0,-4.461402245E-2,8.435734168E-2,3.549325911E-2
3.262858000E0,-8.455248336E-2,2.463974649E-2,6.608322132E-2
3.272853000E0,-8.139598276E-2,1.618321816E-1,1.234333977E-1
3.282875000E0,-8.539313938E-2,1.614622356E-1,1.249495076E-1
3.292885000E0,-4.100983070E-2,1.699288760E-1,5.004547366E-3
3.302862000E0,4.524497814E-2,1.239415390E-1,-1.179673565E-1
3.312902000E0,6.647371026E-2,1.123076994E-1,-1.656414234E-1
3.322912000E0,6.813033609E-2,1.118925563E-1,-1.624093201E-1
3.332889000E0,-7.480038289E-2,5.578408642E-2,-1.449025006E-1
3.342927000E0,-7.218019531E-2,5.561678753E-2,-1.431063730E-1
3.352937000E0,-1.232839465E-1,2.403360493E-2,-5.690672442E-2
3.362930000E0,-1.076020339E-1,1.051976588E-1,2.206919629E-2
3.372954000E0,-1.072590855E-1,1.048030448E-1,2.489557131E-2
3.382964000E0,-3.641121486E-2,9.251146663E-2,1.646276943E-2
3.392972000E0,-2.059440744E-2,8.878976868E-2,1.801666813E-2
3.402980000E0,6.456972323E-3,1.083577682E-1,1.480683311E-3
3.412990000E0,8.891136222E-3,1.083483579E-1,2.184929044E-3
3.422999000E0,1.469640918E-1,9.226606630E-2,-1.419669517E-1
3.432976000E0,1.316281699E-1,8.840334082E-2,-6.485738454E-2
3.442986000E0,1.320052057E-1,8.842074542E-2,-6.488015214E-2
3.453026000E0,2.017062592E-2,2.232799839E-3,-2.699674313E-2
3.463003000E0,-2.905977786E-2,3.551079162E-2,-2.396117940E-2
3.473013000E0,-3.083818337E-2,3.579247666E-2,-2.638814163E-2
3.483051000E0,-5.718987469E-3,8.230658610E-2,-9.031577320E-2
