"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.946486000E0,-3.269201660E-1,9.711205444E0,1.405876465E0
2.956526000E0,-2.909948730E-1,9.772428131E0,1.446591797E0
2.966597000E0,-3.513194275E-1,9.726623383E0,1.541195068E0
2.976637000E0,-3.641926575E-1,9.727222137E0,1.559606781E0
2.986707000E0,-3.667373657E-1,9.703870697E0,1.620530090E0
2.996758000E0,-2.966830444E-1,9.747430115E0,1.577270050E0
3.006819000E0,-2.466870117E-1,9.677525482E0,1.478924561E0
3.016859000E0,-2.183958435E-1,9.720186768E0,1.466650085E0
3.026930000E0,-1.860630798E-1,9.848769379E0,1.561702423E0
3.037001000E0,-1.850152588E-1,9.857750702E0,1.545835419E0
3.047041000E0,-2.082170105E-1,9.845326538E0,1.534459076E0
3.057112000E0,-2.694396973E-1,9.868378601E0,1.612446899E0
3.067152000E0,-3.685336304E-1,9.855355682E0,1.681902466E0
3.077230000E0,2.025288391E-1,9.595496063E0,1.772164764E0
3.087288000E0,-3.905378723E-1,1.040037231E1,1.448388062E0
3.097334000E0,-3.926335144E-1,9.890981598E0,1.369951172E0
3.107371000E0,-5.412744141E-1,9.641300812E0,1.601070557E0
3.117458000E0,-5.980064392E-1,9.777816925E0,1.704505463E0
3.127516000E0,-5.481600952E-1,9.817334747E0,1.487456818E0
3.137543000E0,-4.409829712E-1,9.825417938E0,1.316811676E0
3.147597000E0,-4.748126221E-1,9.853409729E0,1.402583313E0
3.157667000E0,-4.945715332E-1,9.855355682E0,1.490899658E0
3.167741000E0,-5.357359314E-1,9.785451050E0,1.507215729E0
3.177799000E0,-5.980064392E-1,9.824070740E0,1.505120087E0
3.187856000E0,-6.083349609E-1,9.897717590E0,1.518891449E0
3.197882000E0,-6.093827820E-1,9.842332764E0,1.529669037E0
3.207937000E0,-5.381309509E-1,9.756710815E0,1.541494446E0
3.218022000E0,-4.225712585E-1,9.733509064E0,1.437610474E0
3.228046000E0,-3.823049927E-1,9.711804199E0,1.376387787E0
3.238101000E0,-2.383044434E-1,9.668095093E0,1.446741486E0
