"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.950982812E0,6.650000066E-2,2.325999886E-1,-9.589999914E-2
7.960909375E0,8.879999816E-2,2.814999819E-1,5.799999926E-3
7.970834375E0,3.000000026E-3,2.613999844E-1,4.979999736E-2
7.980760937E0,-2.219999954E-2,2.538000047E-1,1.622999907E-1
7.990687500E0,-4.549999908E-2,3.261999786E-1,2.224999964E-1
8.000614062E0,-5.869999900E-2,4.282999933E-1,8.460000157E-2
8.010540625E0,-6.109999865E-2,4.587999880E-1,-3.599999938E-3
8.020467187E0,-2.099999934E-1,4.958999753E-1,-1.116999984E-1
8.030393750E0,-1.158000007E-1,4.694999754E-1,-2.111999989E-1
8.040320312E0,-4.499999806E-2,3.628999889E-1,-1.899999976E-1
8.050245312E0,-4.899999872E-2,4.348999858E-1,-1.232999936E-1
8.060171875E0,7.569999993E-2,3.531999886E-1,4.380000010E-2
8.070098437E0,9.869999439E-2,2.827000022E-1,5.389999971E-2
8.080025000E0,1.175999939E-1,2.122999877E-1,-9.910000116E-2
8.089951562E0,2.175000012E-1,2.001999915E-1,-2.220999897E-1
8.099876562E0,1.875000000E-1,1.318999976E-1,-7.079999894E-2
8.109803125E0,2.456999868E-1,1.653999984E-1,2.928999960E-1
8.119731250E0,1.664000005E-1,1.736999899E-1,4.977999926E-1
8.129656250E0,4.250000045E-2,2.063999921E-1,4.677999914E-1
8.139582812E0,-1.000999957E-1,2.014999986E-1,2.304999977E-1
8.149507812E0,-2.274999917E-1,2.229999900E-1,5.689999834E-2
8.159435937E0,-2.996999919E-1,3.315999806E-1,-5.499999970E-2
8.169360937E0,-3.680000007E-1,2.466999888E-1,-9.070000052E-2
8.179289062E0,-1.532000005E-1,3.044999838E-1,-2.177999914E-1
8.189214062E0,2.339999937E-2,2.831999958E-1,-3.240999877E-1
8.199140625E0,9.910000116E-2,2.938999832E-1,-1.965999901E-1
8.209067187E0,2.178999931E-1,1.978999972E-1,-1.678999960E-1
8.218993750E0,1.374000013E-1,1.756999940E-1,1.341999918E-1
8.228918750E0,1.153999940E-1,1.957999915E-1,1.312000006E-1
8.238845312E0,1.206999943E-1,2.290999889E-1,1.181999967E-1
8.248771875E0,1.159999985E-2,2.421000004E-1,5.570000038E-2
8.258698437E0,-9.989999980E-2,2.955999970E-1,9.609999508E-2
8.268625000E0,-6.039999798E-2,2.875999808E-1,1.180999950E-1
8.278551562E0,-1.351999938E-1,4.104999900E-1,2.885999978E-1
8.288476562E0,-5.570000038E-2,4.239999950E-1,1.485999972E-1
8.298403125E0,-4.309999943E-2,4.366999865E-1,4.499999806E-3
8.308329687E0,5.699999630E-3,4.364999831E-1,-8.329999447E-2
8.318257812E0,-6.619999558E-2,3.926999867E-1,-2.328999937E-1
8.328182812E0,-2.939999849E-2,3.152999878E-1,-1.982999891E-1
8.338107812E0,2.319999970E-2,2.395000011E-1,-1.519999951E-1
8.348035937E0,4.479999840E-2,2.639999986E-1,-7.639999688E-2
8.357960937E0,8.410000056E-2,2.029999942E-1,6.879999489E-2
8.367887500E0,1.479000002E-1,1.660999954E-1,1.947999895E-1
8.377814062E0,-1.049999986E-2,2.295999974E-1,2.545000017E-1
8.387740625E0,4.879999906E-2,1.872999966E-1,2.168999910E-1
8.397665625E0,1.359999925E-1,2.038999945E-1,6.669999659E-2
8.407592187E0,9.559999406E-2,1.797000021E-1,8.499999531E-3
8.417518750E0,3.900000080E-2,2.008000016E-1,-1.620000042E-2
8.427445312E0,3.549999744E-2,1.899999976E-1,-7.869999856E-2
8.437371875E0,-1.389999986E-1,2.522999942E-1,-1.757999957E-1
8.447298437E0,-1.790999919E-1,2.951999903E-1,-1.367999911E-1
8.457225000E0,-1.604000032E-1,3.673999906E-1,-1.181999967E-1
8.467150000E0,-1.182999983E-1,4.217999876E-1,-4.999999888E-3
8.477076562E0,-4.169999808E-2,4.007000029E-1,1.187999994E-1
8.487003125E0,8.359999955E-2,3.833999932E-1,1.887999922E-1
8.496929687E0,1.119999960E-1,3.492999971E-1,2.732000053E-1
8.506856250E0,1.846999973E-1,3.454000056E-1,1.427000016E-1
8.516782812E0,1.577999890E-1,3.703999817E-1,4.999999702E-2
8.526709375E0,1.409999933E-2,3.432999849E-1,-5.439999700E-2
8.536634375E0,-3.229999915E-2,3.725999892E-1,-4.919999838E-2
8.546560937E0,-1.028999984E-1,4.478999972E-1,-4.199999850E-3
8.556487500E0,-7.840000093E-2,4.454999864E-1,3.549999744E-2
8.566415625E0,-6.809999794E-2,5.411999822E-1,2.559999935E-2
8.576340625E0,-1.405999959E-1,6.087999940E-1,2.960000001E-2
8.586267187E0,-1.711999923E-1,6.556999683E-1,-4.559999704E-2
8.596193750E0,-7.899999619E-3,6.620000005E-1,-1.255999953E-1
8.606118750E0,3.989999741E-2,6.097999811E-1,-5.959999934E-2
8.616045312E0,9.070000052E-2,6.186000109E-1,8.359999955E-2
8.625971875E0,1.163999960E-1,5.701999664E-1,2.014999986E-1
8.635898437E0,1.916999966E-1,3.792999983E-1,3.376999795E-1
8.645825000E0,2.782999873E-1,3.519999981E-1,4.096999764E-1
8.655751562E0,2.324999869E-1,2.400999963E-1,3.165999949E-1
8.665676562E0,2.481999993E-1,1.771999896E-1,1.476999968E-1
8.675603125E0,2.326999903E-1,1.486999989E-1,-1.212999970E-1
8.685529687E0,2.255999893E-1,5.499999970E-2,-2.184999883E-1
8.695456250E0,4.889999703E-2,4.779999703E-2,-3.227999806E-1
8.705382812E0,-1.567000002E-1,4.569999874E-2,-2.628000081E-1
8.715309375E0,-3.585999906E-1,1.296000034E-1,-8.689999580E-2
8.725235937E0,-4.280000031E-1,2.020999938E-1,-1.951999962E-1
8.735160937E0,-4.189999998E-1,1.752000004E-1,-3.775999844E-1
8.745087500E0,-2.788999975E-1,2.243999988E-1,-3.379999995E-1
8.755014062E0,-1.238999963E-1,2.201000005E-1,-1.850999892E-1
8.764940625E0,-1.169999968E-2,2.085999995E-1,6.489999592E-2
8.774867187E0,8.379999548E-2,2.581000030E-1,3.342999816E-1
8.784793750E0,2.300999910E-1,2.128999978E-1,5.144999623E-1
8.794720312E0,3.682000041E-1,1.726000011E-1,4.479999840E-1
8.804645312E0,3.813000023E-1,1.872999966E-1,3.446999788E-1
8.814571875E0,2.777000070E-1,3.008999825E-1,1.089999974E-1
8.824498437E0,6.199999899E-2,1.832000017E-1,-9.489999712E-2
8.834425000E0,-1.551999897E-1,2.311999947E-1,-1.667999923E-1
8.844351562E0,-1.909999996E-1,2.563999891E-1,-2.969999984E-2
8.854278125E0,-2.926000059E-1,3.817999959E-1,-1.474999934E-1
8.864204687E0,-2.370999902E-1,3.402999938E-1,-2.621999979E-1
8.874129687E0,-2.126999944E-1,2.820999920E-1,-2.895999849E-1
8.884056250E0,-6.359999627E-2,3.263999820E-1,-1.436000019E-1
8.893982812E0,3.289999813E-2,3.337000012E-1,1.518999934E-1
8.903909375E0,1.432999969E-1,3.346999884E-1,2.877999842E-1
8.913835937E0,2.234999985E-1,2.815999985E-1,3.889999986E-1
8.923762500E0,1.634999961E-1,3.016999960E-1,3.141999841E-1
8.933687500E0,1.464999914E-1,3.030999899E-1,1.516999900E-1
8.943614062E0,1.747999936E-1,2.915999889E-1,2.769999951E-2
8.953540625E0,7.050000131E-2,3.263999820E-1,1.099999994E-3
8.963467187E0,2.609999850E-2,3.058999777E-1,-5.859999731E-2
8.973393750E0,-7.419999689E-2,2.915999889E-1,-1.061999947E-1
8.983320312E0,-1.128999963E-1,2.338999957E-1,-2.777000070E-1
8.993245312E0,-1.011999995E-1,2.349999994E-1,-2.343999892E-1
9.003171875E0,-1.620000005E-1,3.057999909E-1,-1.076999977E-1
9.013098437E0,-2.170999944E-1,3.702999949E-1,1.156999990E-1
9.023025000E0,-1.838999987E-1,3.980999887E-1,1.658999920E-1
9.032951562E0,-8.980000019E-2,3.601000011E-1,6.250000000E-2
9.042878125E0,-5.669999868E-2,3.233999908E-1,5.159999803E-2
9.052804687E0,6.009999663E-2,3.436000049E-1,-9.269999713E-2
9.062729687E0,1.119999960E-2,3.138999939E-1,2.979999967E-2
9.072656250E0,6.509999931E-2,2.829999924E-1,1.999999862E-3
9.082582812E0,1.410999894E-1,2.034000009E-1,-3.959999979E-2
9.092509375E0,1.486999989E-1,2.897000015E-1,-7.059999555E-2
9.102435937E0,9.860000014E-2,2.009999901E-1,-7.639999688E-2
9.112362500E0,1.039000005E-1,2.205999941E-1,5.559999868E-2
9.122289062E0,-7.299999706E-3,1.925999969E-1,1.393999904E-1
9.132214062E0,-8.700000122E-3,2.739000022E-1,2.100999951E-1
9.142140625E0,-3.869999945E-2,1.957999915E-1,-7.319999486E-2
9.152067187E0,4.789999872E-2,2.264999896E-1,-6.069999933E-2
9.161993750E0,-1.310000010E-2,2.675999999E-1,1.190999970E-1
9.171920312E0,-1.052000001E-1,3.770999908E-1,1.753999889E-1
9.181846875E0,-1.019999981E-1,3.680999875E-1,1.967999935E-1
9.191773437E0,-1.162000000E-1,4.505999982E-1,9.669999778E-2
9.201698437E0,1.032999977E-1,4.538999796E-1,-5.699999630E-3
9.211625000E0,1.806000024E-1,3.039999902E-1,-1.933999956E-1
9.221551562E0,1.764999926E-1,2.615999877E-1,-1.404999942E-1
9.231478125E0,4.609999806E-2,2.417999953E-1,1.178999990E-1
9.241404687E0,-9.259999543E-2,3.112999797E-1,1.632999927E-1
9.251331250E0,-5.169999972E-2,4.070999920E-1,-4.829999804E-2
9.261256250E0,-9.409999847E-2,2.879999876E-1,-1.369999945E-1
9.271182812E0,-4.019999877E-2,3.662000000E-1,-4.710000008E-2
9.281109375E0,2.099999925E-3,2.653000057E-1,-8.899999782E-3
9.291035937E0,1.189999934E-2,3.118999898E-1,7.000000030E-2
9.300962500E0,5.059999973E-2,1.771000028E-1,1.863999963E-1
9.310889062E0,4.329999909E-2,2.888999879E-1,1.215000004E-1
9.320815625E0,9.079999477E-2,2.116999924E-1,-2.719999850E-2
9.330740625E0,-6.799999624E-3,2.919999957E-1,1.879999973E-2
9.340667187E0,-2.249999903E-2,2.649999857E-1,6.599999964E-2
9.350593750E0,-1.229999959E-1,2.721000016E-1,-5.130000040E-2
9.360520312E0,-1.259000003E-1,3.176999986E-1,-7.970000058E-2
9.370446875E0,-6.639999896E-2,3.051999807E-1,-1.441999972E-1
9.380373437E0,-2.300000051E-3,3.331999779E-1,1.249999925E-2
9.390298437E0,5.999999866E-2,3.120999932E-1,9.479999542E-2
9.400225000E0,1.908999979E-1,2.644000053E-1,1.366000026E-1
9.410151562E0,1.533000022E-1,2.476999909E-1,1.212999970E-1
9.420078125E0,8.190000057E-2,2.022999972E-1,1.150000002E-2
9.430004687E0,9.319999814E-2,3.015999794E-1,-6.539999694E-2
9.439931250E0,2.109999955E-2,2.211999893E-1,-1.955999881E-1
9.449857812E0,-4.979999736E-2,2.563000023E-1,-1.524000019E-1
9.459782812E0,-6.969999522E-2,2.831999958E-1,4.889999703E-2
9.469709375E0,-1.010999978E-1,3.307999969E-1,1.107999980E-1
9.479635937E0,-1.714999974E-1,3.508999944E-1,2.339999974E-1
9.489560937E0,-7.859999686E-2,3.348000050E-1,1.828999966E-1
9.499489062E0,6.999999750E-3,3.287000060E-1,4.490000010E-2
9.509414062E0,-2.129999921E-2,3.701999784E-1,4.930000007E-2
9.519340625E0,-3.409999982E-2,2.908999920E-1,-1.360999942E-1
9.529267187E0,-2.499999944E-3,2.766999900E-1,-1.905999929E-1
9.539193750E0,4.470000044E-2,2.034000009E-1,-1.555999964E-1
9.549120312E0,-8.169999719E-2,2.283999920E-1,-1.746999919E-1
9.559046875E0,-3.109999932E-2,1.762000024E-1,-9.599999525E-3
9.568973437E0,-2.719999850E-2,2.046999931E-1,5.989999697E-2
9.578898437E0,-6.300000101E-2,2.545999885E-1,1.367999911E-1
9.588826562E0,-6.009999663E-2,2.463999987E-1,1.163999960E-1
9.598753125E0,2.219999954E-2,2.705000043E-1,2.249999940E-1
9.608678125E0,1.030999944E-1,1.955999881E-1,1.247999966E-1
9.618604687E0,2.357999980E-1,1.984999925E-1,4.939999804E-2
9.628531250E0,2.493999898E-1,1.422999948E-1,2.889999934E-2
9.638457812E0,1.571999937E-1,2.245999873E-1,3.329999745E-2
9.648382812E0,1.375000030E-1,2.753999829E-1,2.929999866E-2
9.658310937E0,7.669999450E-2,2.483000010E-1,2.019999921E-2
9.668235937E0,5.959999934E-2,4.069999754E-1,3.319999948E-2
9.678162500E0,-3.579999879E-2,4.862999916E-1,7.000000030E-2
9.688089062E0,-1.761000007E-1,5.335000157E-1,1.730000041E-2
9.698015625E0,-2.220999897E-1,6.295999885E-1,6.179999933E-2
9.707942187E0,-2.127999961E-1,6.861000061E-1,2.499999851E-2
9.717867187E0,-1.627999991E-1,7.055000067E-1,1.167999953E-1
9.727795312E0,-1.709000021E-1,6.668999791E-1,1.322999895E-1
9.737720312E0,-1.207999960E-1,6.304000020E-1,1.304000020E-1
9.747646875E0,-7.310000062E-2,6.487999558E-1,-9.250000119E-2
9.757573437E0,3.989999741E-2,5.856999755E-1,-2.786999941E-1
9.767500000E0,9.359999746E-2,5.870999694E-1,-3.985999823E-1
9.777426562E0,6.019999832E-2,5.016999841E-1,-2.434999943E-1
9.787353125E0,1.200999990E-1,4.962999821E-1,-6.329999864E-2
9.797279687E0,9.569999576E-2,5.042999983E-1,1.153999940E-1
9.807204687E0,6.819999963E-2,4.653999805E-1,1.840000004E-1
9.817131250E0,4.199999943E-2,4.870999753E-1,1.433999985E-1
9.827056250E0,5.370000005E-2,5.105999708E-1,2.322999984E-1
9.836982812E0,7.679999620E-2,5.357999802E-1,2.754999995E-1
9.846909375E0,6.999999750E-4,5.116999745E-1,2.273999900E-1
9.856835937E0,2.740000002E-2,6.462000012E-1,2.766000032E-1
9.866762500E0,3.089999966E-2,6.832999587E-1,1.832999885E-1
9.876689062E0,7.169999927E-2,6.493999958E-1,1.068999991E-1
9.886614062E0,1.585000008E-1,6.607999802E-1,-2.199999988E-3
9.896540625E0,1.551999897E-1,7.416999936E-1,4.380000010E-2
9.906467187E0,3.019999899E-2,7.526999712E-1,1.361999959E-1
9.916393750E0,-9.640000015E-2,8.486999869E-1,1.169999968E-2
9.926320312E0,-1.639000028E-1,9.624999762E-1,-2.290000021E-2
9.936246875E0,-2.639999986E-1,9.796999693E-1,3.289999813E-2
9.946173437E0,-2.739999890E-1,9.944999814E-1,-6.279999763E-2
9.956098437E0,-1.594000012E-1,9.595999718E-1,-5.249999836E-2
9.966025000E0,2.999999851E-4,8.305999637E-1,5.079999939E-2
9.975951562E0,1.867000014E-1,9.186999798E-1,1.030000001E-1
9.985878125E0,2.409999967E-1,8.008999825E-1,1.774999946E-1
9.995804687E0,2.595999837E-1,7.146999836E-1,1.307999939E-1
1.000573125E1,2.347999960E-1,5.722000003E-1,1.070999950E-1
1.001565781E1,1.731999964E-1,6.534000039E-1,-6.899999920E-3
1.002558281E1,1.689999998E-1,5.572000146E-1,-4.669999704E-2
1.003550938E1,1.063999981E-1,5.662999749E-1,-8.460000157E-2
1.004543594E1,-5.249999836E-2,6.326999664E-1,-3.739999980E-2
1.005536250E1,-1.977999955E-1,6.389999986E-1,7.719999552E-2
1.006528906E1,-2.283999920E-1,8.121999502E-1,6.079999730E-2
1.007521406E1,-9.879999608E-2,7.321999669E-1,1.127000004E-1
1.008514219E1,-1.240999997E-1,7.628999949E-1,1.953999996E-1
1.009506719E1,3.899999894E-3,7.362999916E-1,1.595000029E-1
1.010499375E1,-2.109999955E-2,8.156999946E-1,7.530000061E-2
1.011492031E1,-7.499999832E-3,9.050999880E-1,2.109999955E-2
1.012484688E1,-8.799999952E-3,8.677999973E-1,1.137999967E-1
1.013477344E1,-2.029999904E-2,8.883999586E-1,1.519999951E-1
1.014470000E1,2.439999953E-2,8.790999651E-1,1.353999972E-1
1.015462500E1,6.089999899E-2,8.507999778E-1,7.429999858E-2
1.016455156E1,4.999999702E-2,8.901000023E-1,-3.370000049E-2
1.017447812E1,-4.399999976E-3,8.004999757E-1,2.600000007E-3
1.018440469E1,4.199999850E-3,8.364999890E-1,-3.529999778E-2
1.019433125E1,3.229999915E-2,7.433999777E-1,-1.096999943E-1
1.020425781E1,3.019999899E-2,7.494999766E-1,-4.699999839E-2
1.021418281E1,8.389999717E-2,6.803999543E-1,8.879999816E-2
1.022410938E1,1.557999998E-1,6.909999847E-1,1.659999937E-1
1.023403594E1,1.612999886E-1,7.136999965E-1,2.060000002E-1
1.024396250E1,6.759999692E-2,6.906999946E-1,2.483999878E-1
1.025388906E1,8.999999613E-3,7.364999652E-1,1.594000012E-1
1.026381563E1,-3.879999742E-2,7.767999768E-1,-3.639999777E-2
1.027374219E1,-4.939999804E-2,8.236999512E-1,-8.699999750E-2
1.028366719E1,-2.034000009E-1,8.701999784E-1,3.999999911E-2
1.029359375E1,-2.468999922E-1,8.852999806E-1,3.959999979E-2
1.030352031E1,-2.009999901E-1,8.996999860E-1,-2.960000001E-2
1.031344688E1,-1.939999871E-2,9.376999736E-1,2.630000003E-2
1.032337344E1,1.250000000E-1,1.007099986E0,9.479999542E-2
1.033330000E1,1.747999936E-1,9.092999697E-1,1.685999930E-1
1.034322656E1,2.911999822E-1,8.923999667E-1,2.445999980E-1
1.035315156E1,2.425999939E-1,8.978999853E-1,1.732999980E-1
1.036307813E1,2.383999974E-1,8.658999801E-1,1.758999974E-1
1.037300469E1,1.247999966E-1,8.453999758E-1,2.524999976E-1
1.038293125E1,4.120000079E-2,8.619999886E-1,1.657999903E-1
1.039285781E1,4.839999974E-2,8.339999914E-1,3.319999948E-2
1.040278438E1,-2.759999968E-2,7.572000027E-1,5.509999767E-2
1.041270938E1,-4.690000042E-2,7.742999792E-1,-3.070000000E-2
1.042263594E1,-1.119999960E-1,7.784999609E-1,8.999999613E-3
1.043256250E1,-1.784999967E-1,7.802999616E-1,-9.420000017E-2
1.044248906E1,-1.510999948E-1,8.705999851E-1,-1.560000032E-1
1.045241562E1,-2.171999961E-1,7.738999724E-1,-1.392000020E-1
1.046234219E1,-1.592999995E-1,8.570999503E-1,-3.089999966E-2
1.047226875E1,-2.829999849E-2,8.526999950E-1,3.999999724E-3
1.048219531E1,2.439999953E-2,9.014999866E-1,1.661999971E-1
1.049212031E1,7.079999894E-2,9.127999544E-1,1.631999910E-1
1.050204688E1,4.120000079E-2,8.567999601E-1,1.683999896E-1
1.051197344E1,1.039999947E-1,8.603999615E-1,1.966999918E-1
1.052190000E1,4.949999973E-2,9.035999775E-1,1.259000003E-1
1.053182656E1,5.699999630E-3,9.251999855E-1,1.027999967E-1
1.054175156E1,1.026999950E-1,9.465000033E-1,7.549999654E-2
1.055167969E1,3.039999865E-2,8.992999792E-1,1.151999980E-1
1.056160469E1,5.889999866E-2,8.713999987E-1,1.579999924E-1
1.057153125E1,6.659999490E-2,8.229999542E-1,5.680000037E-2
1.058145781E1,-4.069999978E-2,8.229999542E-1,2.919999883E-2
1.059138438E1,-2.399999881E-3,9.276999831E-1,-1.215999946E-1
1.060130938E1,-4.239999875E-2,9.046999812E-1,-4.279999807E-2
1.061123594E1,-2.609999850E-2,9.101999998E-1,0.000000000E0
1.062116250E1,-5.249999836E-2,8.786000013E-1,7.490000129E-2
1.063108906E1,-1.399999950E-2,8.277999759E-1,7.880000025E-2
1.064101563E1,5.619999766E-2,8.191999793E-1,9.079999477E-2
1.065094219E1,1.689999923E-2,8.697999716E-1,1.375000030E-1
1.066086875E1,8.889999986E-2,8.527999520E-1,1.534999907E-1
1.067079531E1,2.969999984E-2,8.251999617E-1,1.132999957E-1
1.068072188E1,-2.459999919E-2,8.744999766E-1,2.499999944E-3
1.069064688E1,9.459999949E-2,8.339999914E-1,-7.559999824E-2
1.070057344E1,1.490999907E-1,8.015999794E-1,-1.242999956E-1
1.071049844E1,1.700000018E-1,8.592000008E-1,7.129999995E-2
1.072042656E1,1.013999954E-1,9.405999780E-1,3.382999897E-1
1.073035312E1,2.960000001E-2,9.692999721E-1,5.399000049E-1
1.074027969E1,-5.089999735E-2,1.056200027E0,3.258000016E-1
1.075020469E1,-9.129999578E-2,1.081499934E0,1.239999942E-2
1.076013125E1,-1.572999954E-1,1.118799925E0,-2.187999934E-1
1.077005625E1,-1.341999918E-1,1.120499969E0,-2.439999878E-1
1.077998438E1,-6.929999590E-2,1.150300026E0,3.999999724E-3
1.078991094E1,4.360000044E-2,1.077399969E0,2.025000006E-1
1.079983594E1,7.189999521E-2,9.985999465E-1,2.167999893E-1
1.080976250E1,1.138999984E-1,9.430999756E-1,1.858000010E-1
1.081968906E1,1.037999988E-1,8.871999979E-1,-2.499999944E-3
1.082961562E1,1.215999946E-1,8.441999555E-1,-2.978000045E-1
1.083954219E1,-1.500000013E-3,8.281999826E-1,-2.358999997E-1
1.084946719E1,-6.109999865E-2,8.043999672E-1,-1.310000010E-2
1.085939375E1,-1.606999934E-1,8.707999587E-1,2.484999895E-1
1.086932031E1,-7.729999721E-2,9.010999799E-1,3.510999978E-1
1.087924688E1,3.370000049E-2,8.865999579E-1,2.377999872E-1
1.088917344E1,1.026000008E-1,9.309999943E-1,7.739999890E-2
1.089910000E1,1.322000027E-1,9.657999873E-1,1.312000006E-1
1.090902656E1,1.034999937E-1,9.168999791E-1,-1.979999989E-2
1.091895156E1,8.039999753E-2,1.012499928E0,-3.799999878E-2
1.092887812E1,4.449999705E-2,1.060999990E0,9.439999610E-2
1.093880469E1,1.469999924E-2,1.041599989E0,8.429999650E-2
1.094873125E1,1.339999959E-2,1.071399927E0,2.177999914E-1
1.095865781E1,1.527999938E-1,1.115999937E0,3.159999847E-1
1.096858438E1,8.889999986E-2,1.183099985E0,3.351999819E-1
1.097851094E1,-7.999999449E-3,1.230999947E0,3.728999794E-1
1.098843594E1,2.989999950E-2,1.258700013E0,2.101999968E-1
1.099836250E1,-1.182999983E-1,1.271299958E0,6.289999932E-2
1.100828906E1,-9.489999712E-2,1.306699991E0,-5.229999870E-2
1.101821562E1,-1.965999901E-1,1.285699964E0,-2.635000050E-1
1.102814219E1,-2.119999975E-1,1.241999984E0,-2.949999869E-1
1.103806875E1,-2.592999935E-1,1.211099982E0,-2.219999880E-1
1.104799531E1,-8.240000159E-2,1.212800026E0,-1.571999937E-1
1.105792031E1,2.809999883E-2,1.218500018E0,5.680000037E-2
1.106784688E1,7.109999657E-2,1.150599957E0,3.067999780E-1
1.107777344E1,1.556999981E-1,1.115399957E0,4.217000008E-1
1.108770000E1,1.428999901E-1,1.062099934E0,3.355999887E-1
1.109762656E1,1.563999951E-1,1.119599938E0,2.599000037E-1
1.110755312E1,3.920000046E-2,1.086699963E0,7.819999754E-2
1.111747812E1,-4.089999944E-2,1.037899971E0,-6.920000166E-2
1.112740469E1,-4.899999872E-2,1.100700021E0,-1.859000027E-1
1.113733125E1,-1.331000030E-1,1.134099960E0,-1.129999980E-1
1.114725781E1,-1.418000013E-1,1.206399918E0,-6.499999762E-2
1.115718438E1,-5.579999834E-2,1.243600011E0,1.564999968E-1
1.116711094E1,6.679999828E-2,1.244699955E0,2.949000001E-1
1.117703594E1,1.668999940E-1,1.221799970E0,4.521999955E-1
1.118696250E1,1.930999905E-1,1.261699915E0,5.248000026E-1
1.119688906E1,2.096000016E-1,1.274099946E0,3.276000023E-1
1.120681562E1,4.800000042E-2,1.253399968E0,1.419999897E-1
1.121674219E1,-1.300999969E-1,1.286199927E0,3.299999982E-3
1.122666875E1,-1.350999922E-1,1.332499981E0,-1.379999984E-2
1.123659375E1,-1.372999996E-1,1.370899916E0,-1.416999996E-1
1.124652031E1,-4.089999944E-2,1.339800000E0,-2.261999995E-1
1.125644688E1,-2.709999867E-2,1.241899967E0,-2.214999944E-1
1.126637344E1,1.199999941E-3,1.126999974E0,-1.273999959E-1
1.127630000E1,5.309999734E-2,1.133299947E0,1.472999901E-1
1.128622656E1,8.579999954E-2,1.134299994E0,3.355000019E-1
1.129615312E1,2.193000019E-1,1.021600008E0,3.764999807E-1
1.130607812E1,3.217000067E-1,1.010999918E0,3.434000015E-1
1.131600469E1,2.312999964E-1,9.921999574E-1,1.985999942E-1
1.132593125E1,7.899999619E-2,1.048799992E0,1.158000007E-1
1.133585781E1,-6.219999865E-2,1.179799914E0,9.160000086E-2
1.134578438E1,-1.576000005E-1,1.226799965E0,2.659999952E-2
1.135571094E1,-1.563999951E-1,1.297299981E0,-1.057999954E-1
1.136563750E1,-1.919000000E-1,1.268700004E0,-1.704999954E-1
1.137556250E1,-1.648000032E-1,1.310400009E0,-1.083000004E-1
1.138548906E1,-1.955000013E-1,1.363799930E0,-3.700000001E-3
1.139541562E1,-1.296999902E-1,1.331799984E0,1.209999993E-1
1.140534219E1,4.479999840E-2,1.361799955E0,2.131999880E-1
1.141526875E1,1.143999994E-1,1.317799926E0,3.994999826E-1
1.142519531E1,2.408999950E-1,1.274399996E0,3.165999949E-1
1.143512188E1,2.186999917E-1,1.299199939E0,1.735999882E-1
1.144504688E1,2.343999892E-1,1.295199990E0,1.553999931E-1
1.145497344E1,1.499999911E-1,1.280399919E0,9.820000082E-2
1.146490000E1,8.599999361E-3,1.320699930E0,1.568000019E-1
1.147482656E1,-2.129999995E-1,1.380299926E0,2.471999973E-1
1.148475313E1,-2.910999954E-1,1.299499989E0,3.999999724E-3
1.149467969E1,-1.526999921E-1,1.323499918E0,-1.142999977E-1
1.150460625E1,-1.556999981E-1,1.299499989E0,-8.540000021E-2
1.151453125E1,-1.504999995E-1,1.265999913E0,-2.749999985E-2
1.152445781E1,-1.659999937E-1,1.163699985E0,7.169999927E-2
1.153438438E1,-1.287000030E-1,1.083199978E0,3.249999881E-2
1.154431094E1,-7.799999788E-3,1.033499956E0,-2.290000021E-2
1.155423750E1,1.365000010E-1,9.523999691E-1,-8.439999819E-2
1.156416250E1,1.398999989E-1,9.195999503E-1,-7.959999889E-2
1.157408906E1,8.919999748E-2,8.966999650E-1,-4.799999762E-3
1.158401563E1,-2.199999988E-3,9.154999852E-1,1.479000002E-1
1.159394219E1,-6.899999827E-2,9.178999662E-1,3.240999877E-1
1.160386875E1,-3.409999982E-2,8.923999667E-1,2.492999882E-1
1.161379531E1,5.049999803E-2,8.458999991E-1,3.260000050E-2
1.162372188E1,1.591999978E-1,8.077999949E-1,-7.469999790E-2
1.163364688E1,2.175000012E-1,7.480999827E-1,-8.399999887E-2
1.164357344E1,1.246999949E-1,7.565000057E-1,9.600000083E-2
1.165350000E1,8.219999820E-2,6.660999656E-1,2.089999989E-2
1.166342656E1,3.999999724E-3,6.085000038E-1,1.188999936E-1
1.167335312E1,-4.899999872E-2,6.694999933E-1,1.254999936E-1
1.168327969E1,-1.262999922E-1,7.791999578E-1,9.919999540E-2
1.169320625E1,-2.511000037E-1,6.893000007E-1,-4.699999932E-3
1.170313125E1,-1.838999987E-1,6.577999592E-1,-1.718000025E-1
1.171305781E1,-1.222999990E-1,6.935999990E-1,-1.772999913E-1
1.172298438E1,7.549999654E-2,6.613000035E-1,-5.999999866E-2
1.173291094E1,2.603999972E-1,5.909999609E-1,1.421999931E-1
1.174283750E1,2.800999880E-1,5.733999610E-1,3.698000014E-1
1.175276406E1,2.933000028E-1,6.283000112E-1,3.188000023E-1
1.176269063E1,1.767999977E-1,5.654999614E-1,7.199999876E-3
1.177261562E1,-7.519999892E-2,6.455999613E-1,-1.964999884E-1
1.178254219E1,-2.319999933E-1,6.328999996E-1,-1.943999976E-1
1.179246875E1,-2.378999889E-1,5.871999860E-1,-1.035999954E-1
1.180239531E1,-1.831000000E-1,5.522999763E-1,3.179999813E-2
1.181232188E1,-4.099999741E-2,4.639999866E-1,2.116999924E-1
