"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.462269458E0,-6.338970600E-2,1.129556897E-1,-1.116968596E-2
2.472248458E0,-6.410072286E-2,1.128877524E-1,-1.294647549E-2
2.482258458E0,-6.415972949E-2,1.028782785E-1,2.841212621E-3
2.492267458E0,1.804480424E-6,8.920106549E-2,-4.289435633E-2
2.502275458E0,-1.196591570E-3,8.903600955E-2,-4.167257148E-2
2.512285458E0,2.179631633E-2,4.590887922E-2,-6.648590833E-3
2.522294458E0,-6.607297499E-2,7.643758500E-2,4.049659135E-2
2.532303458E0,-6.549381742E-2,7.652322844E-2,3.941090045E-2
2.542313458E0,-8.044693398E-2,6.377743579E-2,3.838046573E-2
2.552322458E0,-7.096345826E-2,4.562471825E-2,5.192110056E-2
2.562336458E0,-7.137840500E-2,4.557497123E-2,5.172108010E-2
2.572346458E0,1.494852673E-2,3.178719333E-2,1.297320024E-2
2.582350458E0,1.358627600E-1,-9.921479688E-2,-1.135136968E-1
2.592389458E0,1.359005933E-1,-9.920506675E-2,-1.139205808E-1
2.602399458E0,9.577575699E-2,-8.949648692E-2,-1.426783385E-1
2.612377458E0,-2.979326310E-2,-1.313067649E-2,-4.168263966E-2
2.622417458E0,-2.951537874E-2,-1.307857117E-2,-4.311503390E-2
2.632427458E0,-4.661927024E-2,-2.508775285E-2,4.441649163E-2
2.642436458E0,4.575410617E-2,1.756255258E-1,1.451516559E-1
2.652444458E0,4.519481542E-2,1.756004559E-1,1.417530989E-1
2.662454458E0,3.431161677E-2,1.490933188E-1,1.938188449E-1
2.672463458E0,6.954423052E-3,1.988015498E-1,6.737027572E-2
2.682472458E0,5.262415287E-3,1.985927676E-1,6.720337882E-2
2.692482458E0,-4.478441397E-2,2.095262021E-1,4.099472330E-3
2.702486458E0,-1.092318539E-1,2.190687301E-1,9.191019014E-3
2.712484458E0,-1.018853482E-1,2.134693816E-1,6.759093502E-2
2.722494458E0,-1.036821884E-1,2.132260278E-1,6.892224095E-2
2.732488458E0,-7.426314712E-2,1.903490524E-1,6.596561920E-2
2.742528458E0,-4.296050753E-2,1.289082919E-1,4.033931038E-2
2.752538458E0,-4.473576331E-2,1.286677338E-1,4.176586655E-2
2.762516458E0,-1.564277395E-2,2.357072015E-2,6.963412575E-2
2.772554458E0,-2.060380410E-2,6.489550108E-2,6.392685042E-2
2.782564458E0,-2.231116366E-2,6.471992015E-2,6.157874566E-2
2.792553458E0,5.965255862E-2,5.762745313E-2,9.196343634E-2
2.802582458E0,7.771234654E-2,2.055864807E-2,9.054961614E-2
2.812592458E0,7.589234128E-2,2.035677523E-2,8.921999585E-2
2.822601458E0,1.055946847E-1,8.684470839E-3,8.360781999E-2
2.832611458E0,-2.029941313E-2,8.301074618E-2,9.504047876E-2
2.842621458E0,-1.943021539E-2,8.653926674E-2,7.682525083E-2
2.852629458E0,-4.773061124E-2,7.500741544E-2,3.958090767E-3
2.862631458E0,8.615853991E-3,7.601589569E-2,-7.515875326E-2
2.872641458E0,7.610464660E-3,7.589107134E-2,-7.502202434E-2
2.882658458E0,6.067377940E-2,5.460503650E-2,-6.822371338E-2
2.892665458E0,7.184663907E-2,5.246963791E-2,-1.458388774E-2
2.902675458E0,5.519162186E-2,5.254068615E-2,3.435202194E-2
2.912654458E0,1.755398550E-2,7.954866461E-2,5.304930712E-2
2.922694458E0,-5.065538394E-2,1.492950752E-1,4.496452649E-2
2.932704458E0,-4.988693646E-2,1.493755840E-1,4.575025523E-2
2.942709458E0,-5.022638560E-2,1.615022708E-1,1.270019237E-2
2.952722458E0,-5.328372565E-2,1.923804299E-1,3.058355312E-2
2.962732458E0,3.464984621E-3,2.337097378E-1,-1.748856292E-2
2.972722458E0,6.230911771E-3,1.749548136E-1,-1.070067987E-2
2.982749458E0,-2.309211870E-2,1.602625514E-1,-4.047036567E-2
2.992759458E0,-2.417547757E-2,1.600782362E-1,-3.662197273E-2
3.002753458E0,-3.504855552E-2,1.214751286E-1,-5.541437794E-2
3.012776458E0,-1.294564752E-2,9.670745599E-2,-7.345853826E-2
3.022786458E0,3.587002308E-2,6.821905388E-2,-5.758979341E-2
3.032797458E0,3.611801126E-2,5.410789069E-2,-6.843213921E-2
3.042773458E0,5.399311168E-2,4.742423084E-2,-2.658257754E-2
3.052783458E0,7.440039223E-2,4.687216689E-2,2.246077701E-2
3.062796458E0,4.067720179E-2,4.673858999E-2,7.702438507E-2
3.072802458E0,-1.242838021E-2,6.170166966E-2,4.440317551E-2
3.082812458E0,-2.242436667E-2,9.422154880E-2,-1.413050811E-2
3.092847458E0,-1.929185793E-2,6.567820114E-2,-2.344891763E-2
3.102829458E0,-3.264883994E-2,8.055485166E-2,-4.282680272E-2
3.112839458E0,1.024072327E-2,6.538302182E-2,-6.500699560E-2
3.122854458E0,6.795348980E-2,1.012709885E-2,-9.386586450E-2
3.132857458E0,4.943261237E-2,-1.887655944E-2,-1.624931728E-1
3.142867458E0,2.923865241E-2,-3.483381195E-2,-1.608008790E-1
3.152881458E0,-1.718374825E-2,-1.538440811E-2,-1.176853197E-1
3.162893458E0,-8.030742421E-3,2.761414515E-2,-7.230832699E-2
3.172903458E0,-6.007114731E-3,2.785362289E-2,-7.219589600E-2
3.182913458E0,5.198298968E-2,4.504191530E-2,-3.722225108E-2
3.192942458E0,-3.812145064E-3,4.480996813E-2,-3.361251133E-2
3.202952458E0,-4.412515868E-2,1.061481328E-1,-7.840569156E-3
3.212942458E0,-6.458289431E-2,1.195857379E-1,3.440680304E-2
3.222971458E0,-1.090818728E-1,1.365329788E-1,6.159483920E-2
3.232981458E0,-9.410494253E-2,1.620543941E-1,1.280840240E-2
3.242982458E0,-7.504437624E-2,1.385342889E-1,3.359994210E-2
3.252999458E0,-1.922178271E-2,1.201273271E-1,3.513722763E-2
3.263009458E0,-4.746527841E-3,9.686031500E-2,6.804947093E-2
3.273001458E0,5.524183940E-2,9.330276850E-2,8.569655506E-2
3.282996458E0,1.596721219E-2,7.409245410E-2,1.095801287E-1
3.293006458E0,-3.213522600E-2,8.615421846E-2,1.401292357E-1
3.303030458E0,-7.826112600E-2,6.913263108E-2,9.790172238E-2
