"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.525090000E0,-1.945953369E-1,9.954449615E0,-2.517764282E-1
2.535117000E0,-1.682501221E-1,9.936187592E0,-2.402503967E-1
2.545177000E0,-1.528321838E-1,9.922565918E0,-2.007325745E-1
2.555269000E0,-1.139131165E-1,9.919871521E0,-1.932481384E-1
2.565306000E0,-5.254074097E-2,9.944719849E0,-1.062789917E-1
2.575359000E0,-5.164260864E-2,9.989027710E0,-2.918930054E-2
2.585450000E0,-1.145118713E-1,9.987530823E0,-1.317260742E-2
2.595488000E0,-1.356179810E-1,9.984836426E0,-2.290237427E-2
2.605570000E0,-1.290316772E-1,9.984387360E0,-1.751358032E-2
2.615630000E0,-1.661544800E-1,9.976304169E0,-2.469863892E-2
2.625670000E0,-1.580712891E-1,9.942923584E0,-4.610412598E-2
2.635750000E0,-1.508862305E-1,9.932894440E0,-1.013392639E-1
2.645808000E0,-1.649569702E-1,9.943821716E0,-1.342707825E-1
2.655851000E0,-1.475930786E-1,9.953102417E0,-1.448986816E-1
2.665929000E0,-1.832189941E-1,9.936936035E0,-1.454974365E-1
2.675958000E0,-1.821711731E-1,9.929750977E0,-1.814227295E-1
2.686021000E0,-1.710942078E-1,9.936337280E0,-1.577719116E-1
2.696111000E0,-2.016307068E-1,9.934241638E0,-1.293310547E-1
2.706143000E0,-2.146536255E-1,9.917027435E0,-1.764830017E-1
2.716212000E0,-2.218386841E-1,9.907597046E0,-1.393601990E-1
2.726294000E0,-1.910028076E-1,9.906549225E0,-1.140628052E-1
2.736325000E0,-1.841171265E-1,9.903705139E0,-1.187031555E-1
2.746416000E0,-1.300794983E-1,9.929750977E0,-1.145118713E-1
2.756446000E0,-8.906478882E-2,9.912536774E0,-1.519340515E-1
2.766505000E0,-4.670288086E-2,9.881551208E0,-1.721420288E-1
2.776565000E0,-8.637039185E-2,9.901010742E0,-1.963916016E-1
2.786654000E0,-9.834548950E-2,9.924212494E0,-1.905537415E-1
2.796683000E0,-8.951385498E-2,9.888736267E0,-1.634600830E-1
2.806775000E0,-8.173004150E-2,9.882748718E0,-1.260379028E-1
2.816805000E0,-1.413061523E-1,9.903106384E0,-1.606159973E-1
2.826866000E0,-1.935475159E-1,9.945767670E0,-1.209484863E-1
2.836928000E0,-2.225871277E-1,9.940827942E0,-5.987548828E-2
2.846988000E0,-2.363584900E-1,9.976753235E0,-5.044509888E-2
2.857079000E0,-2.462379456E-1,9.970765686E0,-8.936416626E-2
2.867125000E0,-2.270777893E-1,9.921518097E0,-9.116043091E-2
2.877202000E0,-1.975891113E-1,9.929152222E0,-4.595443726E-2
