"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.772015630E-1,-2.872812003E-2,4.205196202E-1,9.155996889E-2
3.821640630E-1,-5.298819765E-2,3.634822667E-1,7.606144994E-2
3.871265630E-1,-5.298819765E-2,3.634822667E-1,7.606144994E-2
3.920890630E-1,-8.234463632E-2,2.770884633E-1,5.791002512E-2
3.970531250E-1,-8.234463632E-2,2.770884633E-1,5.791002512E-2
4.020156250E-1,-1.117359772E-1,1.944471300E-1,4.167846218E-2
4.069796880E-1,-1.117359772E-1,1.944471300E-1,4.167846218E-2
4.119437500E-1,-1.506219208E-1,1.242674440E-1,3.300417587E-2
4.169062500E-1,-1.506219208E-1,1.242674440E-1,3.300417587E-2
4.218687500E-1,-1.841845959E-1,7.908086479E-2,2.605776489E-2
4.268328130E-1,-1.841845959E-1,7.908086479E-2,2.605776489E-2
4.317953130E-1,-1.971349418E-1,6.263986975E-2,1.644100063E-2
4.367578130E-1,-1.971349418E-1,6.263986975E-2,1.644100063E-2
4.417218750E-1,-1.880068630E-1,6.410594285E-2,7.312929723E-3
4.466859380E-1,-1.880068630E-1,6.410594285E-2,7.312929723E-3
4.516484380E-1,-1.669058353E-1,6.379178166E-2,3.159045940E-3
4.566109380E-1,-1.669058353E-1,6.379178166E-2,3.159045940E-3
4.615734380E-1,-1.425933987E-1,1.104793418E-2,-4.363323096E-4
4.665375000E-1,-1.425933987E-1,1.104793418E-2,-4.363323096E-4
4.715000000E-1,-1.206371561E-1,-1.260127686E-2,-5.759586347E-4
4.764640630E-1,-1.206371561E-1,-1.260127686E-2,-5.759586347E-4
4.814281250E-1,-1.050339118E-1,-5.391322076E-2,-4.537856148E-4
4.863906250E-1,-1.050339118E-1,-5.391322076E-2,-4.537856148E-4
4.913531250E-1,-8.560840040E-2,-1.229584441E-1,-2.809980186E-3
4.963171880E-1,-8.560840040E-2,-1.229584441E-1,-2.809980186E-3
5.012796880E-1,-6.302383542E-2,-1.322086900E-1,-3.682644805E-3
5.062437500E-1,-6.302383542E-2,-1.322086900E-1,-3.682644805E-3
5.112062500E-1,-4.522148147E-2,-1.396961510E-1,5.759586347E-4
5.161687500E-1,-4.522148147E-2,-1.396961510E-1,5.759586347E-4
5.211328130E-1,-3.675663471E-2,-1.401324868E-1,1.080358773E-2
5.260953130E-1,-3.675663471E-2,-1.401324868E-1,1.080358773E-2
5.310578130E-1,-3.762929887E-2,-1.219461560E-1,2.340486459E-2
5.360218750E-1,-3.762929887E-2,-1.219461560E-1,2.340486459E-2
5.409859380E-1,-4.124213010E-2,-1.041787043E-1,3.162536770E-2
5.459468750E-1,-4.124213010E-2,-1.041787043E-1,3.162536770E-2
5.509109380E-1,-4.120722413E-2,-1.071283072E-1,3.019419685E-2
5.558734380E-1,-4.120722413E-2,-1.071283072E-1,3.019419685E-2
5.608375000E-1,-3.731513768E-2,-1.101128235E-1,2.172934823E-2
5.658015630E-1,-3.731513768E-2,-1.101128235E-1,2.172934823E-2
5.707640630E-1,-4.211479425E-2,-1.218588874E-1,1.082104165E-2
5.757265630E-1,-4.211479425E-2,-1.218588874E-1,1.082104165E-2
5.806890630E-1,-5.466371030E-2,-1.399405003E-1,1.239183708E-3
5.856531250E-1,-5.466371030E-2,-1.399405003E-1,1.239183708E-3
5.906171880E-1,-7.073819637E-2,-1.609542668E-1,-3.735004691E-3
5.955796880E-1,-7.073819637E-2,-1.609542668E-1,-3.735004691E-3
6.005437500E-1,-8.347909898E-2,-1.481260955E-1,-5.707226694E-3
6.055062500E-1,-8.347909898E-2,-1.481260955E-1,-5.707226694E-3
6.104687500E-1,-8.321730047E-2,-1.296430528E-1,-1.096066739E-2
6.154328130E-1,-8.321730047E-2,-1.296430528E-1,-1.096066739E-2
6.203953130E-1,-7.393214852E-2,-1.603433937E-1,-1.797689125E-2
6.253578130E-1,-7.393214852E-2,-1.603433937E-1,-1.797689125E-2
6.303218750E-1,-6.211626902E-2,-1.862440854E-1,-1.893682219E-2
6.352843750E-1,-6.211626902E-2,-1.862440854E-1,-1.893682219E-2
6.402484380E-1,-5.063199997E-2,-1.902234405E-1,-1.736602560E-2
6.452109380E-1,-5.063199997E-2,-1.902234405E-1,-1.736602560E-2
6.501734380E-1,-8.604473434E-3,-3.143338114E-2,-2.670353744E-3
6.551375000E-1,-8.604473434E-3,-3.143338114E-2,-2.670353744E-3
6.601000000E-1,-7.382742595E-3,-2.916445211E-2,-2.268928103E-3
6.650640630E-1,-7.382742595E-3,-2.916445211E-2,-2.268928103E-3
6.700265630E-1,-4.328416660E-3,-2.490584925E-2,-1.710422686E-3
6.749890630E-1,-4.328416660E-3,-2.490584925E-2,-1.710422686E-3
6.799531250E-1,-3.839724232E-4,-2.083923109E-2,-1.326450263E-3
6.849421880E-1,-3.839724232E-4,-2.083923109E-2,-1.326450263E-3
