"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.563396875E0,7.195992768E-2,4.476769641E-2,1.780235791E-3
1.568357813E0,6.614797562E-2,-1.108284108E-2,-1.661553420E-2
1.573321875E0,6.614797562E-2,-1.108284108E-2,-1.661553420E-2
1.578284375E0,6.087708473E-2,-9.353219718E-2,-4.380776361E-2
1.583248438E0,6.087708473E-2,-9.353219718E-2,-4.380776361E-2
1.588210938E0,5.557128415E-2,-1.680403054E-1,-6.843435764E-2
1.593175000E0,5.557128415E-2,-1.680403054E-1,-6.843435764E-2
1.598137500E0,4.967207089E-2,-2.094395161E-1,-8.117526025E-2
1.603100000E0,4.967207089E-2,-2.094395161E-1,-8.117526025E-2
1.608064063E0,4.539601505E-2,-1.984090358E-1,-8.267624676E-2
1.613026563E0,4.539601505E-2,-1.984090358E-1,-8.267624676E-2
1.617990625E0,3.972369432E-2,-1.890889704E-1,-8.265879005E-2
1.622953125E0,3.972369432E-2,-1.890889704E-1,-8.265879005E-2
1.627915625E0,3.375466913E-2,-1.772730947E-1,-8.419468254E-2
1.632879688E0,3.375466913E-2,-1.772730947E-1,-8.419468254E-2
1.637843750E0,2.843141370E-2,-1.753532290E-1,-8.669050038E-2
1.642806250E0,2.843141370E-2,-1.753532290E-1,-8.669050038E-2
1.647768750E0,2.525491454E-2,-1.721418202E-1,-8.292059600E-2
1.652732813E0,2.525491454E-2,-1.721418202E-1,-8.292059600E-2
1.657695313E0,2.464404888E-2,-1.208989546E-1,-6.941174716E-2
1.662657813E0,2.464404888E-2,-1.208989546E-1,-6.941174716E-2
1.667621875E0,2.520255372E-2,-8.775515109E-2,-5.607742816E-2
1.672584375E0,2.520255372E-2,-8.775515109E-2,-5.607742816E-2
1.677548438E0,2.275909297E-2,-6.295402348E-2,-4.740314186E-2
1.682510938E0,2.275909297E-2,-6.295402348E-2,-4.740314186E-2
1.687475000E0,2.652900480E-2,-2.022836544E-2,-3.431317210E-2
1.692437500E0,2.652900480E-2,-2.022836544E-2,-3.431317210E-2
1.697401563E0,3.750712425E-2,4.949753731E-2,-9.843656793E-3
1.702364063E0,3.750712425E-2,4.949753731E-2,-9.843656793E-3
1.707326563E0,4.776966199E-2,1.648288965E-1,2.822197415E-2
1.712290625E0,4.776966199E-2,1.648288965E-1,2.822197415E-2
1.717253125E0,5.101597309E-2,3.237062097E-1,7.815584540E-2
1.722217188E0,5.101597309E-2,3.237062097E-1,7.815584540E-2
1.727179688E0,4.457570985E-2,4.846604764E-1,1.293114424E-1
1.732142188E0,4.457570985E-2,4.846604764E-1,1.293114424E-1
1.737106250E0,3.188716620E-2,6.126280427E-1,1.705361158E-1
1.742068750E0,3.188716620E-2,6.126280427E-1,1.705361158E-1
1.747032813E0,2.021091245E-2,6.902253628E-1,1.979552358E-1
1.751995313E0,2.021091245E-2,6.902253628E-1,1.979552358E-1
1.756957813E0,1.511455141E-2,7.256031632E-1,2.112371922E-1
1.761921875E0,1.511455141E-2,7.256031632E-1,2.112371922E-1
1.766884375E0,1.082104165E-3,7.255159020E-1,2.176076472E-1
1.771848438E0,1.082104165E-3,7.255159020E-1,2.176076472E-1
1.776810938E0,-3.560471535E-2,7.151312232E-1,2.223723978E-1
1.781775000E0,-3.560471535E-2,7.151312232E-1,2.223723978E-1
1.786737500E0,-8.803440630E-2,6.954264641E-1,2.208016068E-1
1.791700000E0,-8.803440630E-2,6.954264641E-1,2.208016068E-1
1.796664063E0,-1.341983676E-1,6.593679190E-1,2.135584801E-1
