"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.623551375E0,-9.642745659E-2,4.894075647E-2,4.646301197E-3
3.633544375E0,5.403041965E-2,3.230797239E-2,-6.457315047E-2
3.643541375E0,7.097507960E-2,4.509425702E-2,-1.160674043E-1
3.653551375E0,7.021916709E-2,4.506534984E-2,-1.159665946E-1
3.663567375E0,1.699729288E-2,8.757388587E-2,-7.298434278E-2
3.673600375E0,-7.076934897E-2,8.172485210E-2,-1.135189639E-2
3.683610375E0,-7.136030147E-2,8.174487881E-2,-1.193128808E-2
3.693596375E0,-9.657653318E-2,2.158426796E-2,5.320354570E-2
3.703605375E0,-7.275328640E-2,-2.482508781E-3,3.352181553E-2
3.713615375E0,-7.378911608E-2,-2.388165184E-3,3.160034509E-2
3.723626375E0,8.744845624E-3,1.029624053E-1,-3.371110772E-2
3.733658375E0,-9.859256406E-3,1.509475623E-1,-6.186632817E-2
3.743668375E0,-1.121034123E-2,1.509535648E-1,-6.256324775E-2
3.753655375E0,-1.467214141E-1,1.672029223E-1,-2.074318025E-2
