"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.089953125E0,2.824008763E-1,9.800951958E0,1.028836250E0
8.094915625E0,3.230831623E-1,9.793779373E0,9.761926532E-1
8.099879687E0,3.015449345E-1,9.808135033E0,1.021653771E0
8.104842187E0,3.206889629E-1,9.786596298E0,1.103008628E0
8.109804687E0,3.278715611E-1,9.810519218E0,1.074297428E0
8.114767187E0,2.967565060E-1,9.822490692E0,1.076691628E0
8.119731250E0,2.489012182E-1,9.800951958E0,1.098220348E0
8.124693750E0,2.273725420E-1,9.800951958E0,1.100614548E0
8.129657812E0,1.795076579E-1,9.870346069E0,1.172402263E0
8.134620312E0,1.866902709E-1,9.827268600E0,1.189152122E0
8.139584375E0,1.101237014E-1,9.944517136E0,1.167613864E0
8.144546875E0,8.380663395E-2,9.882307053E0,1.253757238E0
8.149509375E0,1.125083268E-1,9.870346069E0,1.272901297E0
8.154473437E0,1.053352952E-1,9.922988892E0,1.311189294E0
8.159437500E0,1.531905979E-1,9.918201447E0,1.306401014E0
8.164400000E0,1.292581707E-1,9.901451111E0,1.143691063E0
8.169364062E0,1.220851392E-1,9.958883286E0,1.215469122E0
8.174326562E0,1.340465695E-1,9.877518654E0,1.126941204E0
8.179289062E0,1.675462276E-1,9.939739227E0,1.167613864E0
8.184253125E0,1.986517012E-1,9.863162994E0,1.122152686E0
8.189215625E0,2.632568479E-1,9.875133514E0,1.213074923E0
8.194178125E0,3.206889629E-1,9.870346069E0,1.217863441E0
8.199142187E0,3.637558520E-1,9.870346069E0,1.131719947E0
8.204104687E0,4.570818543E-1,9.844018936E0,1.012086511E0
8.209068750E0,5.145043731E-1,9.875133514E0,1.050364971E0
8.214031250E0,5.671480894E-1,9.803345680E0,1.021653771E0
8.218995312E0,5.815037489E-1,9.793779373E0,1.052759290E0
8.223957812E0,5.719364882E-1,9.865556717E0,1.059941769E0
8.228921875E0,5.240811706E-1,9.817702293E0,1.172402263E0
8.233884375E0,5.145043731E-1,9.793779373E0,1.237007499E0
8.238846875E0,5.432252288E-1,9.784202576E0,1.282468557E0
8.243810937E0,5.934747458E-1,9.793779373E0,1.320756555E0
8.248773437E0,5.049371123E-1,9.832057953E0,1.280074358E0
8.253735937E0,4.546876252E-1,9.815307617E0,1.335112214E0
8.258700000E0,4.211879671E-1,9.779414177E0,1.354256272E0
8.263664062E0,2.608722150E-1,9.848807335E0,1.304006696E0
8.268626562E0,2.369397730E-1,9.822490692E0,1.270507097E0
8.273589062E0,1.795076579E-1,9.820096016E0,1.258545637E0
8.278553125E0,7.902780920E-2,9.865556717E0,1.318362474E0
8.283515625E0,9.634267539E-3,9.834450722E0,1.299218416E0
8.288479687E0,5.746084207E-5,9.841633797E0,1.301612496E0
8.293442187E0,5.746084207E-5,9.899056435E0,1.258545637E0
8.298404687E0,-9.804734588E-2,9.832057953E0,1.222651720E0
8.303367187E0,-8.369170874E-2,9.810519218E0,1.088653088E0
8.308331250E0,-9.509769268E-3,9.800951958E0,1.071903229E0
8.313293750E0,-1.669237576E-2,9.805740356E0,1.026442170E0
